review,label,cleaned_review
"11 Oscar nominations and zero win!!! Am yet to understand why - its not like the actors in the movie did any better thereafter that you can make it by giving them awards for trivial roles like it was done with Halle Berry and Denzel Washington - Whoopi, Oprah, Margaret Avery, Danny Glover etc- were all amazing - i am curious to get scripts of the discussions at the Oscars that year...... it should go into the Shoulda-woulda-coulda category for the judges.... <br /><br />Its an amazing book - but true to Alice Walker's style of writing she has a way of seeming like she is exaggerating her characters - so I am so glad that they screen adaptation took a few things out. <br /><br />The cinematography was amazing - the African scenes live much to be desired - the African part in the book is supposed to be set in Liberia - somewhere in West Africa - BUT oh no! Steven Spielberg thinks the world is so dumb that they cant think of Africa outside of the Safaris - so yes there had to be a complimentary Zebra and wildlife scene when we all know there are none West Africa ---- and most of all why get the people to speak Swahili --- who in West Africa speaks Swahili?? I just had to get that out of the way.......<br /><br />But as a story - amazing, film-making - out of this world - CLASSIC yes!!<br /><br />I own it and I watch it when my soul needs some rejuvenation.",1,11 oscar nomination zero win yet understand like actor movie better thereafter make giving award trivial role like done halle berry denzel washington whoopi oprah margaret avery danny glover etc amazing curious get script discussion oscar year go shouldawouldacoulda category judge br br amazing book true alice walker style writing way seeming like exaggerating character glad screen adaptation took thing br br cinematography amazing african scene live much desired african part book supposed set liberia somewhere west africa oh steven spielberg think world dumb cant think africa outside safari yes complimentary zebra wildlife scene know none west africa get people speak swahili west africa speaks swahili get waybr br story amazing filmmaking world classic yesbr br watch soul need rejuvenation
"Yes, Shakespeare would indeed have been proud. Laurence Fishburne was not at his best but certainly not bad. Kenneth Brannagh on the other hand was brilliant. His scheming was wonderful as was his toying with the audience. Very nice work.<br /><br />There were at times too little drama where more would have been expected. Cassio's slaying, for instance, was a bit clouded by too much happening to far apart, causing the spectator to twist his head to grasp it all.<br /><br />Did I mention Michael Maloney? His madness striken Roderigo was unusual; annoying even.<br /><br />If you haven't seen Othello before, see this. If you haven't read Othello, see this. If you haven't heard Othello, see this. You do, on the other hand, do yourself a favour by reading it, seeing it acted onstage and hearing it sung too.",1,yes shakespeare would indeed proud laurence fishburne best certainly bad kenneth brannagh hand brilliant scheming wonderful toying audience nice workbr br time little drama would expected cassios slaying instance bit clouded much happening far apart causing spectator twist head grasp allbr br mention michael maloney madness striken roderigo unusual annoying evenbr br havent seen othello see havent read othello see havent heard othello see hand favour reading seeing acted onstage hearing sung
"Sarah Silverman is a dangerous Bitch! She's beautiful, sexy, funny and talent, dark and demonic. I read the other 'comment' on this show as well as the message board stuff and people just don't get it. Nothing that appears on T.V. is an accident. Too much money, time and work is put into the production of a T.V. show for there to be mistakes. This show is stupid because Sarah wanted it to be stupid. This show is juvenile because Sarah wanted it to be juvenile. I thought the jokes were great and the theme show as well as the other musical numbers are wonderfully bizarre. It's a lot like Pee-Wee's Playhouse for maladjusted, slacker twenty-something glue sniffing, Future Pornstars of America from the Valley. The cast is awesome. The scenarios and action is well-paced. I hope this show succeeds since Comedy Central didn't let David spade keep his show. Who plays Sarah's sister? She not in the cast listing on the show's home page. I would love to see her stand-up. Does anyone know about her up-coming show dates or DVDs that may be floating around out there?",1,sarah silverman dangerous bitch shes beautiful sexy funny talent dark demonic read comment show well message board stuff people dont get nothing appears tv accident much money time work put production tv show mistake show stupid sarah wanted stupid show juvenile sarah wanted juvenile thought joke great theme show well musical number wonderfully bizarre lot like peewee playhouse maladjusted slacker twentysomething glue sniffing future pornstars america valley cast awesome scenario action wellpaced hope show succeeds since comedy central didnt let david spade keep show play sarah sister cast listing show home page would love see standup anyone know upcoming show date dvd may floating around
"Loopy, but shrewd and formidable mob boss Vic (an excellent performance by Richard Dreyfuss) gets released from a mental hospital. Several of Vic's fellow criminal cohorts who include volatile henchman ""Brass Balls"" Ben London (a gloriously manic and over-the-top hammy portrayal by Gabriel Byrne), the smarmy Jake Parker (a perfectly smug Kyle MacLachlan), and vicious rival ""Wacky"" Jacky Jackson (a neat turn by Burt Reynolds) all try to bump Vic off. Meanwhile, laid-back and self-assured hit-man Mickey Holliday (nicely played with low-key confidence by Jeff Goldblum) finds himself caught in the middle of all this deadly lunacy. Writer/director Larry Bishop brings a supremely hip, quirky, and original idiosyncratic sensibility to this deliciously dark and deadpan pitch-black comedy about betrayal, loyalty, and ruthless ambition run dangerously amok. The bang-up cast have a field day with the colorfully grotesque rogues' gallery of blithely amoral and treacherous hoodlums: Ellen Barkin as tough, sultry moll Rita Everly, Henry Silva as Vic's reliable right-hand man Sleepy Joe Carisle, Gregory Hines as philosophical smoothie Jules Flamingo, Diane Lane as Vic's sweet, perky mistress Grace, Billy Drago as the slimy Wells, and Christopher Jones as brutish rub-out artist Nicholas Falco. Bishop makes the most of his juicy secondary role as lethal and laconic ace assassin Nick. Popping up in nifty bits are Billy Idol as a blustery thug, Michael J. Pollard as the ill-fated Red, Joey Bishop as mortician Mr. Gottlieb, Rob Reiner as a jolly chauffeur, and Richard Pryor as Jimmy the Gravedigger. Byrne's delightfully insane duet with singer Paul Anka on ""My Way"" rates as a definite sidesplitting highlight. A tense and amusing climactic Mexican stand-off likewise tickles the funny bone something hysterical. Frank Byers' slick cinematography, the outrageously nutty dialogue, Earl Rose's jazzy cocktail lounge score, and a choice soundtrack of vintage swinging golden oldies all further enhance the engagingly peculiar charm of this immensely entertaining one-of-a-kind curio.",1,loopy shrewd formidable mob bos vic excellent performance richard dreyfus get released mental hospital several vics fellow criminal cohort include volatile henchman brass ball ben london gloriously manic overthetop hammy portrayal gabriel byrne smarmy jake parker perfectly smug kyle maclachlan vicious rival wacky jacky jackson neat turn burt reynolds try bump vic meanwhile laidback selfassured hitman mickey holliday nicely played lowkey confidence jeff goldblum find caught middle deadly lunacy writerdirector larry bishop brings supremely hip quirky original idiosyncratic sensibility deliciously dark deadpan pitchblack comedy betrayal loyalty ruthless ambition run dangerously amok bangup cast field day colorfully grotesque rogue gallery blithely amoral treacherous hoodlum ellen barkin tough sultry moll rita everly henry silva vics reliable righthand man sleepy joe carisle gregory hines philosophical smoothie jules flamingo diane lane vics sweet perky mistress grace billy drago slimy well christopher jones brutish rubout artist nicholas falco bishop make juicy secondary role lethal laconic ace assassin nick popping nifty bit billy idol blustery thug michael j pollard illfated red joey bishop mortician mr gottlieb rob reiner jolly chauffeur richard pryor jimmy gravedigger byrnes delightfully insane duet singer paul anka way rate definite sidesplitting highlight tense amusing climactic mexican standoff likewise tickle funny bone something hysterical frank byers slick cinematography outrageously nutty dialogue earl rose jazzy cocktail lounge score choice soundtrack vintage swinging golden oldie enhance engagingly peculiar charm immensely entertaining oneofakind curio
"John Water's (""Pink Flamingos""...) ""Pecker"" is the best movie I've seen in a while. It gives the viewer a surreal image of life in Baltimore (I live in nearby Washington, DC), with a Warhol-like use of color, exaggerated motions and emotions. Pecker becomes larger than his town can handle, and he is separated from his loved-ones (including a sexy Ricci) by his man-loving art manager. The picture left a refreshing taste in my mouth--kind of like a fresh strawberry ice cream on a hot summer day--and though this taste was rather flat and simplistic, it only made the whole thing more profound and critical. It is a celebration of life, liberty, and the right to bear arms...and everything else this country stands for. -Juan Pieczanski (jpieczanski@sidwell.edu)",1,john water pink flamingo pecker best movie ive seen give viewer surreal image life baltimore live nearby washington dc warhollike use color exaggerated motion emotion pecker becomes larger town handle separated lovedones including sexy ricci manloving art manager picture left refreshing taste mouthkind like fresh strawberry ice cream hot summer dayand though taste rather flat simplistic made whole thing profound critical celebration life liberty right bear armsand everything else country stand juan pieczanski jpieczanskisidwelledu
"This film is a complete re-imagining of Romeo and Juliet in Tel Aviv and Nablus. The lovers are one from Tel Aviv et the other from Nablus. There is a border between them, and a constant state of war with the Israeli army ever present everywhere and the Palestinian militants everywhere else with their bombs. The situation is bleak enough. We can imagine love in that enormous loveless trap. But the film goes several light years further by imagining the two lovers are gay, Noam from Tel Aviv and Ashraf from Nablus. To be gay is accepted in Tel Aviv. It is off limits in Nablus. The conflict between the two peoples, the two communities is thus doubled with a conflict between two cultures, two ethics. But this could even be livable if the war did not bring some extra dimension. Ashraf's sister is going to get married to a militant activist in Nablus. Ashraf finally tells his sister about his being gay. She cannot accept it but accepts to speak about it later. From the wedding itself the newly married husband sends a commando into Tel Aviv to set up a bomb attack. It takes place in a café in Tel Aviv and one friend of Noam's is severely wounded. Bad enough. The Isareli army sends a commando to Nablus to arrest the person responsible for this attack, but it turns sour and the newly married wife is shot dead in the street. The funeral follows the wedding. The husband and widower volunteers for a suicide bomb attack. Ashraf volunteers to take his place. The exiled lover comes back to Tel Aviv to die and kill a few people to avenge his sister. He arrives at a diner managed by some friends of Noam's. But Noam sees him and gets out to speak to him. Ashraf has moved back to the middle of the street and he detonates his bomb when Noam reaches him in the street. The vengeance reunites the two lovers in death. We thus have the dual conflict but we do not have the Prince of Verona, a neutral character that can impose peace, or even worse the Prince seems to have chosen sides and to be on the side of Israel. The game is entirely false and death is sure on both sides. But the dimension of impossible love is all the stronger because it is redoubled by a play in the film, a play that shows love in Auschwitz, between two prisoners, one wearing a yellow star and the other a pink triangle. This is both strikingly strong and breathtakingly shocking: gay love in Auschwitz. What comes out of the film is that over there in Tel Aviv or Nablus love is impossible. The film is thus a denunciation of the conflict in Palestine that cannot but continue though it has no reason to even exist though it has thousands of reasons to go on. We should never have let Great Britain deal with the region a long time ago. Today we have to find a solution in which no one will be humiliated. This will only be able to succeed if everyone comes together in order to find a lasting solution. But so far everyone is trying to avoid that general confrontation and discussion preferring bilateral manipulations. So suffering will go on and love will be forbidden, of course not sex since children are needed for the war to go on: so let's procreate more and more little soldiers. But love is just an extra-terrestrial concept.<br /><br />Dr Jacques COULARDEAU, University Paris Dauphine & University Paris 1 Pantheon Sorbonne",1,film complete reimagining romeo juliet tel aviv nablus lover one tel aviv et nablus border constant state war israeli army ever present everywhere palestinian militant everywhere else bomb situation bleak enough imagine love enormous loveless trap film go several light year imagining two lover gay noam tel aviv ashraf nablus gay accepted tel aviv limit nablus conflict two people two community thus doubled conflict two culture two ethic could even livable war bring extra dimension ashrafs sister going get married militant activist nablus ashraf finally tell sister gay cannot accept accepts speak later wedding newly married husband sends commando tel aviv set bomb attack take place café tel aviv one friend noams severely wounded bad enough isareli army sends commando nablus arrest person responsible attack turn sour newly married wife shot dead street funeral follows wedding husband widower volunteer suicide bomb attack ashraf volunteer take place exiled lover come back tel aviv die kill people avenge sister arrives diner managed friend noams noam see get speak ashraf moved back middle street detonates bomb noam reach street vengeance reunites two lover death thus dual conflict prince verona neutral character impose peace even worse prince seems chosen side side israel game entirely false death sure side dimension impossible love stronger redoubled play film play show love auschwitz two prisoner one wearing yellow star pink triangle strikingly strong breathtakingly shocking gay love auschwitz come film tel aviv nablus love impossible film thus denunciation conflict palestine cannot continue though reason even exist though thousand reason go never let great britain deal region long time ago today find solution one humiliated able succeed everyone come together order find lasting solution far everyone trying avoid general confrontation discussion preferring bilateral manipulation suffering go love forbidden course sex since child needed war go let procreate little soldier love extraterrestrial conceptbr br dr jacques coulardeau university paris dauphine university paris 1 pantheon sorbonne
"I liked this film very much. The story jumps back and forth quite a bit and is not easy to follow. There is no resolution to the story whatsoever, and you are left to wonder what really happened. Since I like that sort of film I enjoyed this. I especially like the ""dating"" scenes between the boys and I was drawn into their lives. And of course any film with a naked Staphane Rideau will get a couple of extra points. ;-)",1,liked film much story jump back forth quite bit easy follow resolution story whatsoever left wonder really happened since like sort film enjoyed especially like dating scene boy drawn life course film naked staphane rideau get couple extra point
"I saw this film at the Toronto Film Festival, where it received a standing ovation! This film tells a story that to my knowledge has never been told before--namely about the Rosenstrasse (a street in Berlin)uprising of German gentile women who were married to Jews at the end of the Second World War. As such, it is a unique story, and what's more, is the only film about the Holocaust that I have ever seen that shows that there were GOOD Germans (the helping family in ""Anne Frank"" for instance was Dutch) who did NOT support the Nazis, and, in fact, had the fortitude to stand up against their own country's immorality and brutality during the Nazi regime, at the risk of their very lives. The acting is great across the board, the framing story in New York interesting and intricate, the direction from Von Trotta masterful in every scene, and the production values, including the gorgeous cinematography, outstanding. Of course the family in New York could be speaking German. Many immigrants in this country choose to speak in their native tongue with their family--a common occurrence. So that criticism is unwarranted. To say more would spoil the experience. The film is long, but I did not look at my watch once. I am hoping this film gets some distribution is North America, for not only is this film a masterpiece, but it can actually help heal any animosity people have towards the Germans because of their support of Hitler. If this film is playing in your area, I URGE YOU TO SEE IT! You will be glad you did!",1,saw film toronto film festival received standing ovation film tell story knowledge never told beforenamely rosenstrasse street berlinuprising german gentile woman married jew end second world war unique story whats film holocaust ever seen show good german helping family anne frank instance dutch support nazi fact fortitude stand country immorality brutality nazi regime risk life acting great across board framing story new york interesting intricate direction von trotta masterful every scene production value including gorgeous cinematography outstanding course family new york could speaking german many immigrant country choose speak native tongue familya common occurrence criticism unwarranted say would spoil experience film long look watch hoping film get distribution north america film masterpiece actually help heal animosity people towards german support hitler film playing area urge see glad
"basically, i like Verhoeven film because in his film, i enjoy a brilliant pscychosexual story that i have seen before in ""Basic Instinct"".it is really a wonderful thriller i enjoyed very much.so it is obviously for me to watch this another Verhoeven movie.<br /><br />well, it is his previous direction before his block buster hit ""Basic Instinct"" and for that i was very much curious to watch that movie and yeah, the movie has fulfilled my hope and expectation.<br /><br />this movie ""The Fourth Man"" is a brilliant pscychosexual drama which is a lit bit complex for some audiences. the story of this movie is about a gay writer named ""Reve""(Krabbe), an alcoholic person who is lives by his own moral values and sees many visions that may warn him from a future accident.after the end of his lecture, he introduce a seductive woman named ""Christine"", who has a mysterious past she doesn't want to reveal.Reve do sex with her at her house as she is a boy.next morning, he watch her sexy, macho boyfriend's picture on her table, the person he met at the station.he is curious to meet him and tell Christine to invite him to her house.<br /><br />that's it. i don't want to reveal the entire story because it is a Verhoeven movie and the end of the film is really surprising!<br /><br />especially, i like the character ""Reve"" which is brilliantly played by ""Krabbe"".i basically like his acting because as a gay person i am purely identified with his character and yeah i like his charming face.<br /><br />i would like thanks Mr.Verhoeven to make such a black comedy.<br /><br />i rate this movie: 10 out of 10.",1,basically like verhoeven film film enjoy brilliant pscychosexual story seen basic instinctit really wonderful thriller enjoyed muchso obviously watch another verhoeven moviebr br well previous direction block buster hit basic instinct much curious watch movie yeah movie fulfilled hope expectationbr br movie fourth man brilliant pscychosexual drama lit bit complex audience story movie gay writer named revekrabbe alcoholic person life moral value see many vision may warn future accidentafter end lecture introduce seductive woman named christine mysterious past doesnt want revealreve sex house boynext morning watch sexy macho boyfriend picture table person met stationhe curious meet tell christine invite housebr br thats dont want reveal entire story verhoeven movie end film really surprisingbr br especially like character reve brilliantly played krabbei basically like acting gay person purely identified character yeah like charming facebr br would like thanks mrverhoeven make black comedybr br rate movie 10 10
"There's so many things to fall for in Aro Tolbukhin. En la mente del asesino (Inside the killer's mind), that it's very hard to talk about it without giving any kind of warning. Let's just say that this movie is like an exercise in cinema but really, really great done. It´s made with super 8, black and white shots, 35 milimeters, color, interviews, flashbacks. Aro Tolbukhin it´s like a movie made a documental or viceversa, which most peculiar aspect relays on the doubt that leaves you wondering, did he really ever existed? The movie follows the later life of an hungarian sailor that arrived in Guatemala, worked in a religious mission and then killed some people. An act for which he got caught and death penalty sentenced. The movie starts because some french documentalists got interested in this character so they interview him prior to his death. Nowadays, some more people got involved and make a deeper research of the character. The one we are witness of -the movie.<br /><br />For the main part in the history we are guided by a semi slow phase to go look inside Aro´s mind, mainly in order to decode why he did what he has done. Nevertheless, the important thing is that the filmmakers never gives us a sided point of view; they left the judging for all of us and even as we may understand his actions, we clearly never justify them. So, the first half is based upon recollecting information; later things turn into Aro's childhood, giving the movie such an incredible new force (even tough never got weak or boring).<br /><br />I don't mean -and don't want- to spoil anything; so the only thing left to say is that if by any chance you get this movie near you, believe me, the trip to see it is more than worthy.",1,there many thing fall aro tolbukhin en la mente del asesino inside killer mind hard talk without giving kind warning let say movie like exercise cinema really really great done it´s made super 8 black white shot 35 milimeters color interview flashback aro tolbukhin it´s like movie made documental viceversa peculiar aspect relay doubt leaf wondering really ever existed movie follows later life hungarian sailor arrived guatemala worked religious mission killed people act got caught death penalty sentenced movie start french documentalists got interested character interview prior death nowadays people got involved make deeper research character one witness moviebr br main part history guided semi slow phase go look inside aro´s mind mainly order decode done nevertheless important thing filmmaker never give u sided point view left judging u even may understand action clearly never justify first half based upon recollecting information later thing turn aros childhood giving movie incredible new force even tough never got weak boringbr br dont mean dont want spoil anything thing left say chance get movie near believe trip see worthy
"A lot of people unfairly sh!t on this series but several of the Guinea Pig videos are fairly entertaining. Devil's Experiment in particular has some really fantastic effects work--not just the infamous eyeball scene but also a very realistic skin slice on the foot and a hand breaking with a sledgehammer are very realistic--especially for the video's vintage and low-budget.<br /><br />Let me start at the beginning now for those who don't know: This film is an ""extreme"" torture/fake snuff film that surfaced in Japan in the mid-80s. It's plot as it stands is simple: A young girl is held by a few men and forced to undergo a series of brutal tortures to see where her breaking point is. This entails brutal violence--all effectively realistic effects including the ones mentioned in the last paragraph as well as a painful looking application of hot oil to the captive girl's arm and placing of maggots in the subsequent flaky wound.<br /><br />The least effective sequences are at the very beginning of the video and consist of an unconvincing slap session where three men take turns slapping the hell out of the girl as her head falls about and a second sequence where the three men take turns kicking the girl and pushing her to the ground. These two scenes are obviously staged and detract from the realism of the rest of the proceedings.<br /><br />The actress who plays the victim of the ""experiment"" is pretty convincing at being in pain and takes a good amount of abuse and rough stuff on camera. Her reactions as she has headphones strapped to her head and loud noises are played for hours on end are chilling. Some of the other abuse she takes is being strung up in a net from a tree during the only times she is given a rest. Also there is a disturbing scene where the giggling captors through guts at her and one other disgustingly sleazy scene where she is spun in an office chair and forced to drink a bottle of Jack Daniels till she pukes.<br /><br />If you haven't seen this series I hope I have helped you decide whether or not you want to give this episode a shot. 8.5/10 for Devil's Experiment.",1,lot people unfairly sht series several guinea pig video fairly entertaining devil experiment particular really fantastic effect worknot infamous eyeball scene also realistic skin slice foot hand breaking sledgehammer realisticespecially video vintage lowbudgetbr br let start beginning dont know film extreme torturefake snuff film surfaced japan mid80s plot stand simple young girl held men forced undergo series brutal torture see breaking point entail brutal violenceall effectively realistic effect including one mentioned last paragraph well painful looking application hot oil captive girl arm placing maggot subsequent flaky woundbr br least effective sequence beginning video consist unconvincing slap session three men take turn slapping hell girl head fall second sequence three men take turn kicking girl pushing ground two scene obviously staged detract realism rest proceedingsbr br actress play victim experiment pretty convincing pain take good amount abuse rough stuff camera reaction headphone strapped head loud noise played hour end chilling abuse take strung net tree time given rest also disturbing scene giggling captor gut one disgustingly sleazy scene spun office chair forced drink bottle jack daniel till pukesbr br havent seen series hope helped decide whether want give episode shot 8510 devil experiment
"""The Groove Tube"" was initially shown on video, in the first ""video theaters"" here in Boston. In one room, there were TV monitors on high stands, with old movie theater seats, in small groups facing the monitors. There were old refrigerators stocked with Pepsi, and baskets of York Peppermint Patties. In a second, smaller room, there were no seats, just large pillows. That was the 'smoking' room, i.e., people got high in there. That act only added to the hilarity of the video.<br /><br />I was a 'frequent viewer'; the scenes I liked most and remember to this day are: Koko The Clown, The Kramp Family Kitchen (Kramp Easy-Lube Shortening), Safety Sam/ VD PSA, the Chevy Chase hitchhiker w/ nude runs through the woods, the Finger Ballet on what was eventually revealed to be the nude body of a woman. The last item was very reminiscent of the late, incredible Ernie Kovacs. Now, I've lost a lot of readers that are under 48 (""who is Ernie Kovacs??"") but trust me, it's funny stuff.<br /><br />One reason I was a 'frequent viewer' was that I, and my friends, would bring other ""Groove Tube"" virgins to see it. We would sit and slyly watch the faces of the 'virgins' as the ""Safety Sam"" PSA would play. As the camera slowly zooms in on ""Sam"", we would wait for that ""OH!"" of recognition on the 'virgin's' face. Each time was more hilarious than the last. And then that 'virgin' would then bring a friend to see the show, repeating what we had done. To get this joke, you must watch the video.<br /><br />Yes, some of it is dated, but most plays, film, television, and now videos are. Just look at any video made in the 1980's.<br /><br />I did see ""The Groove Tube"" in a theater as a film, a grainy transfer from the original video. It had been cut, and was missing some of the original high-point scenes.<br /><br />The first ""Saturday Night Live"" show, featuring Chevy Chase, elicited instant remarks of, ""that's the guy from ""The Groove Tube"" "", so it was a precursor for Chevy.<br /><br />I can't look at a can of shortening without hearing the voice-over, ""coat your hands with a generous amount of Kramp Easy-Lube shortening..."" and thinking of the ""Kramp Holiday Loaf"" recipe. Always gets me laughing in the Baking Needs aisle in the grocery store.<br /><br />The early 70's were parlous times; ""The Groove Tube"" was fresh, new, and really 'got' the humor of the times. It offered a 'hip generation', humor that wasn't available in any other format/medium. MJH",1,groove tube initially shown video first video theater boston one room tv monitor high stand old movie theater seat small group facing monitor old refrigerator stocked pepsi basket york peppermint patty second smaller room seat large pillow smoking room ie people got high act added hilarity videobr br frequent viewer scene liked remember day koko clown kramp family kitchen kramp easylube shortening safety sam vd psa chevy chase hitchhiker w nude run wood finger ballet eventually revealed nude body woman last item reminiscent late incredible ernie kovacs ive lost lot reader 48 ernie kovacs trust funny stuffbr br one reason frequent viewer friend would bring groove tube virgin see would sit slyly watch face virgin safety sam psa would play camera slowly zoom sam would wait oh recognition virgin face time hilarious last virgin would bring friend see show repeating done get joke must watch videobr br yes dated play film television video look video made 1980sbr br see groove tube theater film grainy transfer original video cut missing original highpoint scenesbr br first saturday night live show featuring chevy chase elicited instant remark thats guy groove tube precursor chevybr br cant look shortening without hearing voiceover coat hand generous amount kramp easylube shortening thinking kramp holiday loaf recipe always get laughing baking need aisle grocery storebr br early 70 parlous time groove tube fresh new really got humor time offered hip generation humor wasnt available formatmedium mjh
"This show has a great storyline! It's very believable! A mans wife dies and he cant take care of his children alone so he calls on his brother in law his best friend and many others come later on in the show. Such as Rebeecca Donaldson, ,the lovable yet strong dog Comet , Nikki and Alex who you can find out for yourself (I don't want to spoil it for you) and of coerce Kimmy Gibler! (The sidekick of DJ) but the kids are wonderful too. This is Mary Kate and Ashley first took off! And also you may know Candace Cameron Bure from shows like St.Elsewere Punky Brewster and that's so raven! Jodie Sweetin plays Steph the love able middle child who feels left out. Really this is a very good show!",1,show great storyline believable man wife dy cant take care child alone call brother law best friend many others come later show rebeecca donaldson lovable yet strong dog comet nikki alex find dont want spoil coerce kimmy gibler sidekick dj kid wonderful mary kate ashley first took also may know candace cameron bure show like stelsewere punky brewster thats raven jodie sweetin play steph love able middle child feel left really good show
"Legendary movie producer Walt Disney brought three of the world's greatest fairy tales to the screen. They remain among the most popular animated films of all time. The first was his groundbreaking classic ""Snow White and the Seven Dwarfs"" released in 1937. The last was the then-under appreciated ""Sleeping Beauty"" which made it's debut in 1959. In between these two was perhaps his most satisfying adaptation of a classic fairy tale: ""Cinderella"" (1950). Of the three films, ""Cinderella"" is the one most faithful to its origins. Ironically, unlike ""Snow White"", which for better or worse, became for many the definitive version of the story. ""Cinderella"" did not follow the same path. Although it was a hit and, like ""Snow White"", was responsible for restoring the dwindling Disney fortunes, it never achieved the same audience recognition which it certainly deserved. Disney, for once, did himself proud, electing not to tamper with a classic, instead elaborating and adding substance to the tale, rather than rewriting it for the screen. The result was enchanting. <br /><br />A combination of superb animation (in beautifully soft Technicolor) and the perfect voice talents brought the story to life with a radiance that endures to this day. Ilene Woods, who was a radio performer, recorded demonstration discs of the songs as a favor to the authors of the material, Al Hoffman, Mack David, and Jerry Livingston. When Disney heard them, he knew he had found his Cinderella. And indeed he had. Woods heartfelt renditions of ""A Dream Is A Wish Your Heart Makes"", ""So This Is Love"" and ""Oh Sing Sweet Nightingale"" are perfect. Eleanor Audley, who would go on to voice Maleficent in ""Sleeping Beauty"", masterfully captured the icy cruelty of the stepmother, while Rhoda Williams and Lucille Bliss were convincingly nasty stepsisters. Luis Van Rooten admirably performed as both the King and the Grand Duke, and James Macdonald was endearing as both Jaq and Gus, Cinderella's devoted mice. William Phipps has little dialog as the prince (future talk show host Mike Douglas provided his singing voice) but film (and Disney) veteran, Verna Felton was born to play the fairy godmother, and she made the best number, (the Oscar-nominated ""Bibbidi-Bobbidi-Boo"") her own show-stopper. <br /><br />Among the artists responsible for the ""look"" of the film, was Mary Blair, whose inspired use of color was greatly admired by Disney. Her elegant French-period backgrounds add tremendously to the quality of the movie. But, most important of all' are the believable characters--from Cinderella, right down to Lucifer, the stepmother's deliciously evil cat. They bring both life and vibrancy to the often told story, something very difficult to create in an animated film.<br /><br />In conjunction with the film's 55-year anniversary, (and, not so coincidentally, the coming holiday season) ""Cinderella"" has just been released on a special edition DVD. It simply has never looked better. The fully restored film must be seen to be appreciated--suffice it to say, it looks wonderful. An enhanced stereo soundtrack has been added, and serves the music well. The DVD extras, now a standard part of Disney Platinum Editions, are too numerous to list here, but as usual, some are directed towards children, some are slanted to adults, and the rest fall somewhere in between. But real fans will want to get the Deluxe Gift Set, because, along with an actual cell from the film and eight character sketches, it includes a 160-page hardback book, which not only incorporates most of the material found in the book with the 1995 special edition home video release, but much more as well. As usual for Disney, ""Cinderella"" will only be available for a limited time. So, if like me, you are a ""Cinderella"" lover, get it NOW! This edition is truly a ""Dream Come True.""",1,legendary movie producer walt disney brought three world greatest fairy tale screen remain among popular animated film time first groundbreaking classic snow white seven dwarf released 1937 last thenunder appreciated sleeping beauty made debut 1959 two perhaps satisfying adaptation classic fairy tale cinderella 1950 three film cinderella one faithful origin ironically unlike snow white better worse became many definitive version story cinderella follow path although hit like snow white responsible restoring dwindling disney fortune never achieved audience recognition certainly deserved disney proud electing tamper classic instead elaborating adding substance tale rather rewriting screen result enchanting br br combination superb animation beautifully soft technicolor perfect voice talent brought story life radiance endures day ilene wood radio performer recorded demonstration disc song favor author material al hoffman mack david jerry livingston disney heard knew found cinderella indeed wood heartfelt rendition dream wish heart make love oh sing sweet nightingale perfect eleanor audley would go voice maleficent sleeping beauty masterfully captured icy cruelty stepmother rhoda williams lucille bliss convincingly nasty stepsister luis van rooten admirably performed king grand duke james macdonald endearing jaq gu cinderella devoted mouse william phipps little dialog prince future talk show host mike douglas provided singing voice film disney veteran verna felton born play fairy godmother made best number oscarnominated bibbidibobbidiboo showstopper br br among artist responsible look film mary blair whose inspired use color greatly admired disney elegant frenchperiod background add tremendously quality movie important believable charactersfrom cinderella right lucifer stepmother deliciously evil cat bring life vibrancy often told story something difficult create animated filmbr br conjunction film 55year anniversary coincidentally coming holiday season cinderella released special edition dvd simply never looked better fully restored film must seen appreciatedsuffice say look wonderful enhanced stereo soundtrack added serf music well dvd extra standard part disney platinum edition numerous list usual directed towards child slanted adult rest fall somewhere real fan want get deluxe gift set along actual cell film eight character sketch includes 160page hardback book incorporates material found book 1995 special edition home video release much well usual disney cinderella available limited time like cinderella lover get edition truly dream come true
"Not knowing what this film was about, I checked it out at the video store and after seeing it, I enjoyed it. Little seen multi-genre flick from director Bernard Rose (Candyman, Immortal Beloved). Great story and characters. As a fan of Glenne Healdy's, I was surprised of her british accent. The only exception for this film was the ending. However, it is worth the rent.",1,knowing film checked video store seeing enjoyed little seen multigenre flick director bernard rose candyman immortal beloved great story character fan glenne healdys surprised british accent exception film ending however worth rent
"When I saw the Exterminators of year 3000 at first time, I had no expectations for that movie. Although, it wasn't so bad as I was thought. It's kind of Italian version of Roadwarrior, with cast, that is almost famous in Italy, including Venantino Venantini. Behind the story is Elisa Briganti and Dardano Sacchetti, who are also responsible for story of Zombie flesh-eaters. You can also see other links to Italian horror movies: Luca Venantini plays the role of Tommy, and you can see that kid in Paura nella citta dei morti viventi (City of the living dead AKA Gates of hell) as John Robbins and in Cannibal apocalypse as the role of Mary's brother. Quite entertaining movie, with some dull parts.",1,saw exterminator year 3000 first time expectation movie although wasnt bad thought kind italian version roadwarrior cast almost famous italy including venantino venantini behind story elisa briganti dardano sacchetti also responsible story zombie flesheaters also see link italian horror movie luca venantini play role tommy see kid paura nella citta dei morti viventi city living dead aka gate hell john robbins cannibal apocalypse role mary brother quite entertaining movie dull part
